TIMESTAMP;RECORD;BattV_Avg;PTemp_C_Avg;VW_Avg(1);PA_uS_Avg(1);VW_Avg(2);PA_uS_Avg(2);VW_Avg(3);PA_uS_Avg(3);VW_Avg(4);PA_uS_Avg(4);VW_Avg(5);PA_uS_Avg(5);VW_Avg(6);PA_uS_Avg(6);VW_Avg(7);PA_uS_Avg(7);VW_Avg(8);PA_uS_Avg(8);VW_Avg(9);PA_uS_Avg(9);VW_Avg(10);PA_uS_Avg(10);VW_Avg(11);PA_uS_Avg(11);VW_Avg(12);PA_uS_Avg(12);VW_Avg(13);PA_uS_Avg(13);VW_Avg(14);PA_uS_Avg(14);VW_Avg(15);PA_uS_Avg(15);VW_Avg(16);PA_uS_Avg(16);VW_Avg(17);PA_uS_Avg(17);VW_Avg(18);PA_uS_Avg(18);VW_Avg(19);PA_uS_Avg(19);VW_Avg(20);PA_uS_Avg(20);BattV_Max;BattV_TMx;PTemp_C_Max;PTemp_C_TMx;VW_Max(1);VW_TMx(1);PA_uS_Max(1);PA_uS_TMx(1);VW_Max(2);VW_TMx(2);PA_uS_Max(2);PA_uS_TMx(2);VW_Max(3);VW_TMx(3);PA_uS_Max(3);PA_uS_TMx(3);VW_Max(4);VW_TMx(4);PA_uS_Max(4);PA_uS_TMx(4);VW_Max(5);VW_TMx(5);PA_uS_Max(5);PA_uS_TMx(5);VW_Max(6);VW_TMx(6);PA_uS_Max(6);PA_uS_TMx(6);VW_Max(7);VW_TMx(7);PA_uS_Max(7);PA_uS_TMx(7);VW_Max(8);VW_TMx(8);PA_uS_Max(8);PA_uS_TMx(8);VW_Max(9);VW_TMx(9);PA_uS_Max(9);PA_uS_TMx(9);VW_Max(10);VW_TMx(10);PA_uS_Max(10);PA_uS_TMx(10);VW_Max(11);VW_TMx(11);PA_uS_Max(11);PA_uS_TMx(11);VW_Max(12);VW_TMx(12);PA_uS_Max(12);PA_uS_TMx(12);VW_Max(13);VW_TMx(13);PA_uS_Max(13);PA_uS_TMx(13);VW_Max(14);VW_TMx(14);PA_uS_Max(14);PA_uS_TMx(14);VW_Max(15);VW_TMx(15);PA_uS_Max(15);PA_uS_TMx(15);VW_Max(16);VW_TMx(16);PA_uS_Max(16);PA_uS_TMx(16);VW_Max(17);VW_TMx(17);PA_uS_Max(17);PA_uS_TMx(17);VW_Max(18);VW_TMx(18);PA_uS_Max(18);PA_uS_TMx(18);VW_Max(19);VW_TMx(19);PA_uS_Max(19);PA_uS_TMx(19);VW_Max(20);VW_TMx(20);PA_uS_Max(20);PA_uS_TMx(20);BattV_Min;BattV_TMn;PTemp_C_Min;PTemp_C_TMn;VW_Min(1);VW_TMn(1);PA_uS_Min(1);PA_uS_TMn(1);VW_Min(2);VW_TMn(2);PA_uS_Min(2);PA_uS_TMn(2);VW_Min(3);VW_TMn(3);PA_uS_Min(3);PA_uS_TMn(3);VW_Min(4);VW_TMn(4);PA_uS_Min(4);PA_uS_TMn(4);VW_Min(5);VW_TMn(5);PA_uS_Min(5);PA_uS_TMn(5);VW_Min(6);VW_TMn(6);PA_uS_Min(6);PA_uS_TMn(6);VW_Min(7);VW_TMn(7);PA_uS_Min(7);PA_uS_TMn(7);VW_Min(8);VW_TMn(8);PA_uS_Min(8);PA_uS_TMn(8);VW_Min(9);VW_TMn(9);PA_uS_Min(9);PA_uS_TMn(9);VW_Min(10);VW_TMn(10);PA_uS_Min(10);PA_uS_TMn(10);VW_Min(11);VW_TMn(11);PA_uS_Min(11);PA_uS_TMn(11);VW_Min(12);VW_TMn(12);PA_uS_Min(12);PA_uS_TMn(12);VW_Min(13);VW_TMn(13);PA_uS_Min(13);PA_uS_TMn(13);VW_Min(14);VW_TMn(14);PA_uS_Min(14);PA_uS_TMn(14);VW_Min(15);VW_TMn(15);PA_uS_Min(15);PA_uS_TMn(15);VW_Min(16);VW_TMn(16);PA_uS_Min(16);PA_uS_TMn(16);VW_Min(17);VW_TMn(17);PA_uS_Min(17);PA_uS_TMn(17);VW_Min(18);VW_TMn(18);PA_uS_Min(18);PA_uS_TMn(18);VW_Min(19);VW_TMn(19);PA_uS_Min(19);PA_uS_TMn(19);VW_Min(20);VW_TMn(20);PA_uS_Min(20);PA_uS_TMn(20)
9/10/2022 19:30;923;13.29;14.5;0.351;29.32;0.277;27.09;NAN;NAN;0.266;26.74;0.403;30.78;NAN;NAN;0.263;26.65;0.311;28.14;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;13.39;9/10/2022 19:01;15.8;9/10/2022 19:01;0.351;9/10/2022 19:04;29.32;9/10/2022 19:04;0.277;9/10/2022 19:02;27.1;9/10/2022 19:02;NAN;00:03.3;NAN;00:03.3;0.266;9/10/2022 19:01;26.76;9/10/2022 19:01;0.403;9/10/2022 19:01;30.79;9/10/2022 19:01;NAN;00:03.3;NAN;00:03.3;0.263;9/10/2022 19:01;26.65;9/10/2022 19:01;0.311;9/10/2022 19:02;28.14;9/10/2022 19:02;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;13.21;9/10/2022 19:30;13.23;9/10/2022 19:30;0.35;9/10/2022 19:01;29.31;9/10/2022 19:01;0.277;9/10/2022 19:01;27.09;9/10/2022 19:01;NAN;00:03.3;NAN;00:03.3;0.266;9/10/2022 19:19;26.73;9/10/2022 19:19;0.403;9/10/2022 19:02;30.78;9/10/2022 19:02;NAN;00:03.3;NAN;00:03.3;0.263;9/10/2022 19:03;26.64;9/10/2022 19:03;0.31;9/10/2022 19:01;28.13;9/10/2022 19:01;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
9/10/2022 20:00;924;13.13;12.13;0.351;29.32;0.277;27.09;NAN;NAN;0.266;26.74;0.403;30.78;NAN;NAN;0.263;26.64;0.31;28.13;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;13.2;9/10/2022 19:31;13.16;9/10/2022 19:31;0.351;9/10/2022 19:32;29.32;9/10/2022 19:32;0.277;9/10/2022 19:31;27.1;9/10/2022 19:31;NAN;00:03.3;NAN;00:03.3;0.266;9/10/2022 19:33;26.75;9/10/2022 19:33;0.403;9/10/2022 19:31;30.79;9/10/2022 19:31;0.401;9/10/2022 19:38;30.73;9/10/2022 19:38;0.263;9/10/2022 19:31;26.65;9/10/2022 19:31;0.311;9/10/2022 19:39;28.14;9/10/2022 19:39;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;13.07;9/10/2022 19:59;11.24;9/10/2022 20:00;0.35;9/10/2022 19:31;29.31;9/10/2022 19:31;0.277;9/10/2022 19:36;27.09;9/10/2022 19:36;NAN;00:03.3;NAN;00:03.3;0.266;9/10/2022 19:31;26.73;9/10/2022 19:31;0.403;9/10/2022 19:33;30.78;9/10/2022 19:33;0.401;9/10/2022 19:38;30.73;9/10/2022 19:38;0.263;9/10/2022 19:32;26.64;9/10/2022 19:32;0.31;9/10/2022 19:31;28.13;9/10/2022 19:31;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
9/10/2022 20:30;925;13;10.5;0.351;29.32;0.277;27.09;NAN;NAN;0.266;26.74;0.403;30.78;NAN;NAN;0.263;26.64;0.31;28.13;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;13.06;9/10/2022 20:01;11.18;9/10/2022 20:01;0.351;9/10/2022 20:01;29.32;9/10/2022 20:01;0.277;9/10/2022 20:01;27.09;9/10/2022 20:01;NAN;00:03.3;NAN;00:03.3;0.266;9/10/2022 20:03;26.75;9/10/2022 20:03;0.403;9/10/2022 20:02;30.79;9/10/2022 20:02;NAN;00:03.3;NAN;00:03.3;0.263;9/10/2022 20:01;26.64;9/10/2022 20:01;0.311;9/10/2022 20:01;28.14;9/10/2022 20:01;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;12.95;9/10/2022 20:30;9.95;9/10/2022 20:30;0.35;9/10/2022 20:05;29.31;9/10/2022 20:05;0.276;9/10/2022 20:24;27.07;9/10/2022 20:24;NAN;00:03.3;NAN;00:03.3;0.266;9/10/2022 20:01;26.73;9/10/2022 20:01;0.403;9/10/2022 20:01;30.78;9/10/2022 20:01;NAN;00:03.3;NAN;00:03.3;0.263;9/10/2022 20:01;26.64;9/10/2022 20:01;0.31;9/10/2022 20:16;28.12;9/10/2022 20:16;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
9/10/2022 21:00;926;12.91;9.54;0.351;29.33;0.277;27.08;NAN;NAN;0.266;26.73;0.403;30.78;NAN;NAN;0.262;26.63;0.31;28.12;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;12.94;9/10/2022 20:31;9.93;9/10/2022 20:31;0.351;9/10/2022 20:43;29.34;9/10/2022 20:43;0.277;9/10/2022 20:31;27.09;9/10/2022 20:31;NAN;00:03.3;NAN;00:03.3;0.266;9/10/2022 20:31;26.73;9/10/2022 20:31;0.403;9/10/2022 20:31;30.79;9/10/2022 20:31;NAN;00:03.3;NAN;00:03.3;0.263;9/10/2022 20:31;26.64;9/10/2022 20:31;0.31;9/10/2022 20:32;28.13;9/10/2022 20:32;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;12.87;9/10/2022 20:59;9.17;9/10/2022 21:00;0.351;9/10/2022 20:31;29.32;9/10/2022 20:31;0.276;9/10/2022 20:39;27.07;9/10/2022 20:39;NAN;00:03.3;NAN;00:03.3;0.265;9/10/2022 20:56;26.72;9/10/2022 20:56;0.403;9/10/2022 20:32;30.78;9/10/2022 20:32;NAN;00:03.3;NAN;00:03.3;0.262;9/10/2022 20:42;26.62;9/10/2022 20:42;0.31;9/10/2022 20:31;28.12;9/10/2022 20:31;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
9/10/2022 21:30;927;12.85;8.91;0.351;29.32;0.277;27.08;NAN;NAN;0.265;26.72;0.403;30.78;NAN;NAN;0.262;26.63;0.31;28.12;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;12.87;9/10/2022 21:01;9.15;9/10/2022 21:01;0.351;9/10/2022 21:21;29.34;9/10/2022 21:21;0.277;9/10/2022 21:01;27.09;9/10/2022 21:01;NAN;00:03.3;NAN;00:03.3;0.266;9/10/2022 21:01;26.73;9/10/2022 21:01;0.403;9/10/2022 21:01;30.78;9/10/2022 21:01;0.483;9/10/2022 21:28;32.88;9/10/2022 21:28;0.263;9/10/2022 21:01;26.64;9/10/2022 21:01;0.31;9/10/2022 21:01;28.13;9/10/2022 21:01;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;12.83;9/10/2022 21:27;8.68;9/10/2022 21:30;0.351;9/10/2022 21:01;29.32;9/10/2022 21:01;0.276;9/10/2022 21:04;27.07;9/10/2022 21:04;NAN;00:03.3;NAN;00:03.3;0.265;9/10/2022 21:03;26.72;9/10/2022 21:03;0.403;9/10/2022 21:01;30.78;9/10/2022 21:01;0.483;9/10/2022 21:28;32.88;9/10/2022 21:28;0.262;9/10/2022 21:02;26.62;9/10/2022 21:02;0.31;9/10/2022 21:03;28.12;9/10/2022 21:03;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
9/10/2022 22:00;928;12.83;8.4;0.351;29.33;0.276;27.08;NAN;NAN;0.265;26.72;0.403;30.77;NAN;NAN;0.262;26.63;0.31;28.12;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;12.83;9/10/2022 21:31;8.66;9/10/2022 21:31;0.351;9/10/2022 21:34;29.34;9/10/2022 21:34;0.277;9/10/2022 21:32;27.09;9/10/2022 21:32;NAN;00:03.3;NAN;00:03.3;0.266;9/10/2022 21:33;26.73;9/10/2022 21:33;0.403;9/10/2022 21:31;30.78;9/10/2022 21:31;NAN;00:03.3;NAN;00:03.3;0.263;9/10/2022 21:31;26.64;9/10/2022 21:31;0.31;9/10/2022 21:32;28.13;9/10/2022 21:32;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;12.82;9/10/2022 21:47;8.1;9/10/2022 22:00;0.351;9/10/2022 21:31;29.32;9/10/2022 21:31;0.276;9/10/2022 21:31;27.07;9/10/2022 21:31;NAN;00:03.3;NAN;00:03.3;0.265;9/10/2022 21:31;26.72;9/10/2022 21:31;0.402;9/10/2022 21:37;30.76;9/10/2022 21:37;NAN;00:03.3;NAN;00:03.3;0.262;9/10/2022 21:33;26.62;9/10/2022 21:33;0.31;9/10/2022 21:31;28.12;9/10/2022 21:31;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
9/10/2022 22:30;929;12.81;7.848;0.351;29.32;0.276;27.08;NAN;NAN;0.265;26.71;0.403;30.77;NAN;NAN;0.262;26.63;0.31;28.12;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;12.82;9/10/2022 22:01;8.08;9/10/2022 22:01;0.351;9/10/2022 22:14;29.34;9/10/2022 22:14;0.277;9/10/2022 22:01;27.09;9/10/2022 22:01;NAN;00:03.3;NAN;00:03.3;0.265;9/10/2022 22:02;26.72;9/10/2022 22:02;0.403;9/10/2022 22:01;30.78;9/10/2022 22:01;NAN;00:03.3;NAN;00:03.3;0.263;9/10/2022 22:01;26.64;9/10/2022 22:01;0.31;9/10/2022 22:01;28.12;9/10/2022 22:01;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;12.81;9/10/2022 22:27;7.618;9/10/2022 22:29;0.351;9/10/2022 22:01;29.32;9/10/2022 22:01;0.276;9/10/2022 22:03;27.07;9/10/2022 22:03;NAN;00:03.3;NAN;00:03.3;0.265;9/10/2022 22:01;26.71;9/10/2022 22:01;0.402;9/10/2022 22:03;30.76;9/10/2022 22:03;NAN;00:03.3;NAN;00:03.3;0.262;9/10/2022 22:04;26.62;9/10/2022 22:04;0.31;9/10/2022 22:23;28.1;9/10/2022 22:23;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
9/10/2022 23:00;930;12.8;7.371;0.351;29.32;0.276;27.07;NAN;NAN;0.265;26.71;0.403;30.77;NAN;NAN;0.262;26.62;0.31;28.12;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;12.81;9/10/2022 22:31;7.598;9/10/2022 22:31;0.351;9/10/2022 22:33;29.34;9/10/2022 22:33;0.277;9/10/2022 22:34;27.09;9/10/2022 22:34;NAN;00:03.3;NAN;00:03.3;0.265;9/10/2022 22:32;26.72;9/10/2022 22:32;0.403;9/10/2022 22:31;30.78;9/10/2022 22:31;NAN;00:03.3;NAN;00:03.3;0.262;9/10/2022 22:31;26.62;9/10/2022 22:31;0.31;9/10/2022 22:31;28.12;9/10/2022 22:31;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;12.8;9/10/2022 22:43;7.159;9/10/2022 23:00;0.351;9/10/2022 22:31;29.32;9/10/2022 22:31;0.276;9/10/2022 22:31;27.07;9/10/2022 22:31;NAN;00:03.3;NAN;00:03.3;0.265;9/10/2022 22:31;26.71;9/10/2022 22:31;0.402;9/10/2022 22:57;30.76;9/10/2022 22:57;NAN;00:03.3;NAN;00:03.3;0.262;9/10/2022 22:31;26.62;9/10/2022 22:31;0.31;9/10/2022 22:38;28.1;9/10/2022 22:38;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
9/10/2022 23:30;931;12.79;7.165;0.351;29.32;0.276;27.07;NAN;NAN;0.265;26.71;0.403;30.77;NAN;NAN;0.262;26.62;0.31;28.11;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;12.8;9/10/2022 23:01;7.18;9/10/2022 23:12;0.351;9/10/2022 23:01;29.32;9/10/2022 23:01;0.276;9/10/2022 23:01;27.07;9/10/2022 23:01;NAN;00:03.3;NAN;00:03.3;0.265;9/10/2022 23:04;26.72;9/10/2022 23:04;0.403;9/10/2022 23:02;30.78;9/10/2022 23:02;NAN;00:03.3;NAN;00:03.3;0.262;9/10/2022 23:01;26.62;9/10/2022 23:01;0.31;9/10/2022 23:01;28.12;9/10/2022 23:01;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;12.79;9/10/2022 23:17;7.137;9/10/2022 23:29;0.351;9/10/2022 23:01;29.32;9/10/2022 23:01;0.276;9/10/2022 23:21;27.06;9/10/2022 23:21;NAN;00:03.3;NAN;00:03.3;0.265;9/10/2022 23:01;26.71;9/10/2022 23:01;0.402;9/10/2022 23:01;30.76;9/10/2022 23:01;NAN;00:03.3;NAN;00:03.3;0.262;9/10/2022 23:05;26.61;9/10/2022 23:05;0.31;9/10/2022 23:02;28.1;9/10/2022 23:02;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
10/10/2022 0:00;932;12.79;7.139;0.351;29.32;0.276;27.07;NAN;NAN;0.265;26.7;0.402;30.77;NAN;NAN;0.262;26.61;0.31;28.11;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;12.79;9/10/2022 23:31;7.268;10/10/2022 0:00;0.351;9/10/2022 23:31;29.32;9/10/2022 23:31;0.276;9/10/2022 23:31;27.07;9/10/2022 23:31;NAN;00:03.3;NAN;00:03.3;0.265;9/10/2022 23:31;26.71;9/10/2022 23:31;0.403;9/10/2022 23:33;30.78;9/10/2022 23:33;0.397;9/10/2022 23:33;30.61;9/10/2022 23:33;0.262;9/10/2022 23:31;26.62;9/10/2022 23:31;0.31;9/10/2022 23:35;28.12;9/10/2022 23:35;0.52;9/10/2022 23:52;33.8;9/10/2022 23:52;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;12.78;9/10/2022 23:46;7.071;9/10/2022 23:36;0.351;9/10/2022 23:31;29.32;9/10/2022 23:31;0.276;9/10/2022 23:46;27.06;9/10/2022 23:46;NAN;00:03.3;NAN;00:03.3;0.264;9/10/2022 23:43;26.69;9/10/2022 23:43;0.402;9/10/2022 23:31;30.76;9/10/2022 23:31;0.397;9/10/2022 23:33;30.61;9/10/2022 23:33;0.262;9/10/2022 23:33;26.61;9/10/2022 23:33;0.31;9/10/2022 23:31;28.1;9/10/2022 23:31;0.314;9/10/2022 23:50;28.25;9/10/2022 23:50;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
